,cashtag,conversation_parent,conversation_replies,created_at,liked_by_self,official_account,sentiment,sentiment score,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_VM,=+num,=-num,num%,=+num%,=-num%,$num,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,num/num/num,only_number,call_+num%,call_-num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,General_Inquirer_pos_ratio,General_Inquirer_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_TFIDF_2-grams,Avg_TFIDF_3-grams,Avg_TFIDF_4-grams,caps_word,hashtags
791,$SPY,,0,"[9am,3pm)",0,0,,-0.35,stocktwits,['weekly 120 puts +283%'],"$SPY weekly 120 puts +283%, .21 x .24, 1900 vol: http://stks.co/12yW",0,$SPY weekly 120 puts +283% .21 x .24 1900 vol: _url,$SPY weekli 120 put +283% .21 x .24 1900 vol: _url,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.221507162,0.033976887,-0.118676908,0.090909091,0.363636364,0,0,0,0,0,4.662905034,7.319303927,7.386881445,7.589613999,0,0
792,$MOS,,0,"[3pm,24pm)",0,0,,0.362,stocktwits,"['looking good', 'Calls are active']",$MOS looking good here at $58.65. Calls are active in this month and weekly,0,$MOS looking good here at $58.65 Calls are active in this month and weekly,$MOS look good here at $58.65 call are activ in thi month and weekli,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.8,0.6,0,0.142857143,0,0.071428571,0,0,0,-0.414365788,0.039236039,-0.075081309,0.142857143,0.714285714,0.75,0.75,-0.125,0.25,0.125,4.454545038,7.369580533,7.549067488,7.589613999,0,0
793,$CREE,,0,"[3pm,24pm)",0,1,,-0.352,stocktwits,['I may try a short'],looks like a big feb 18-22 $put spread on $cree.  Last quarter 0% YoY rev growth trading @ 24x earnings.  I may try a short.,0,looks like a big feb 18-2 $put spread on $cree Last quarter 0% YoY rev growth trading @ 24x earnings I may try a short .,look like a big feb 18-2 $put spread on $cree last quarter 0% yoy rev growth trade @ 24x earn I may tri a short .,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.4,0,0.115384615,0,0.038461538,0,0,0,-0.686457685,0.216386409,-0.19244343,0.192307692,0.653846154,-0.125,0.125,-0.25,0.083333333,0.083333333,5.507931487,7.428256124,7.589613999,7.589613999,0,0
794,$SML,,0,"[3pm,24pm)",0,1,,0.308,stocktwits,['Equity indexes working on a positive engulfing for March'],Equity indexes working on a positive engulfing for March. $SML $RUT $IWC $SMH $SOX  Small-caps / semis with a fakeout before the b/out.,0,Equity indexes working on a positive engulfing for March $SML $RUT $IWC $SMH $SOX Smal-caps / semis with a fakeout before the out .,equiti index work on a posit engulf for march $SML $RUT $IWC $SMH $SOX smal-cap / semi with a fakeout befor the out .,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.4,0.4,0,0.041666667,0,0.041666667,0,0,0,-0.015500657,0.184693101,-0.167531659,0.25,0.333333333,0.625,0.625,0,0.142857143,0,5.387160072,7.019316616,7.184148891,7.184148891,0,0
795,$AAPL,,0,"[0am,9am)",0,0,,0.413,stocktwits,"['and it will continue', 'using this profits that no one in the industry can get to innovate and develo']","$AAPL and it will continue , using this profits that no one in the industry can get to innovate and develop so do not be afraid",0,$AAPL and it will continue using this profits that no one in the industry can get to innovate and develop so do not be afraid,$AAPL and it will continu use thi profit that no one in the industri can get to innov and develop so do not be afraid,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,0.2,-0.4,0.04,0.08,0,0.04,0,0,-1.572624732,0.015569857,-0.223306346,0.12,0.84,-0.875,0.125,-0.625,0.153846154,0.153846154,4.966471622,7.102569963,7.571183767,7.589613999,0,0
796,$AVGO,,0,"[9am,3pm)",0,1,,0.241,stocktwits,['To Combine In $37 Billion Deal'],"Avago, Broadcom To Combine In $37 Billion Deal $AVGO $BRCM http://stks.co/t2AMg",0,Avago Broadcom To Combine In $37 Billion Deal $AVGO $BRCM _url,avago broadcom To combin In $37 billion deal $AVGO $BRCM _url,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-0.216524808,0.071067746,-0.117846516,0.090909091,0.363636364,-0.125,0,-0.125,0,0.333333333,5.217130828,7.184148891,7.184148891,7.184148891,0,0
797,$VRX,,0,"[9am,3pm)",0,0,,0,stocktwits,['Another quiet week'],"&quot;@TheAnt: $VRX - Another quiet week, possible stalling action on Thursday. Need to see more volume http://stks.co/q0Kj&quot;",0,$VRX - Another quiet week possible stalling action on Thursday Need to see more volume _url,$VRX - anoth quiet week possibl stall action on thursday need to see more volum _url,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,0,-0.4,0,0.0625,0.0625,0,0,0,-0.599266487,0.034530482,-0.26302678,0.125,0.75,0,0.5,-0.5,0.1,0.1,5.149760303,7.338255077,7.589613999,7.589613999,0,0
798,$IACI,,0,"[3pm,24pm)",0,0,,0,stocktwits,['near-term target $77.38'],$IACI VISION : near-term target $77.38 http://stks.co/f0JkT,0,$IACI VISION : near-term target $77.38 _url,$IACI vision : near-term target $77.38 _url,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.2,0,0.142857143,0,0,0,0,0,-0.051276728,0.086014809,-0.12504325,0.142857143,0.285714286,0,0,0,0,0,5.009125916,7.112228373,7.454458963,7.589613999,1,0
799,$CAT,,0,"[3pm,24pm)",0,0,,0.441,stocktwits,['holding up nicely'],$CAT holding up nicely today,0,$CAT holding up nicely today,$CAT hold up nice today,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0.094941527,0.14677185,-0.032454501,0.4,0.4,0.375,0.25,0,0.5,0,4.798280464,7.127515879,7.589613999,7.589613999,0,0
800,$ZNGA,,0,"[3pm,24pm)",0,0,,-0.284,stocktwits,['accuses $ZNGA of copyright infringement'],$EA points to the two Facebook games and accuses $ZNGA of copyright infringement. http://stks.co/g3A1,0,$EA points to the two Facebok games and accuses $ZNGA of copyright infringement _url,$EA point to the two facebok game and accus $ZNGA of copyright infring _url,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.8,0,-0.4,0,0.142857143,0,0.142857143,0,0,-0.508130925,0.015569857,-0.167116463,0.071428571,0.571428571,0,0,0,0,0,4.876266422,7.017955517,7.184148891,7.184148891,0,0
801,$TSLA,1,0.016666667,"[3pm,24pm)",0,0,Bearish,-0.506,stocktwits,['#joke #bubble #buyerbeware'],$TSLA Not sure how this guy from Northland Capital on #CNBC recommends Tesla with a straight face &amp; a $230 PT. #joke #bubble #buyerbeware,0.166666667,$TSLA Not sure how this guy from Northland Capital on #CNBC recommends Tesla with a straight face & a $230 PT #joke #buble #buyerbeware,$TSLA not sure how thi guy from northland capit on #cnbc recommend tesla with a straight face & a $230 PT #joke #bubl #buyerbewar,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.6,0.4,0,0.083333333,0,0,0,0,0,-0.719811778,0.120476092,-0.239914193,0.166666667,0.583333333,-1.125,0,-0.625,0,0.333333333,5.539179761,7.531690412,7.589613999,7.589613999,2,4
802,$AZPN,0,0.066666667,"[3pm,24pm)",0,0,Bearish,-0.563,stocktwits,['$AZPN is worth $20 a share not $40'],@ppatrickk I have and I do.  I suggest you learn how to do valuations and you will see $AZPN is worth $20 a share not $40.,0,I have and I do I suggest you learn how to do valuations and you will see $AZPN is worth $20 a share not 40 .,I have and I do I suggest you learn how to do valuat and you will see $AZPN is worth $20 a share not 40 .,4,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.6,0.4,0,0.076923077,0,0.038461538,0,0,0,-1.429105252,0.015569857,-0.128503218,0.076923077,0.846153846,0,0.25,-0.625,0.272727273,0.090909091,5.600428062,7.273421152,7.538930861,7.589613999,0,0
803,$AAPL,,0,"[9am,3pm)",0,0,Bullish,0.484,stocktwits,['Come on and run with the bulls today'],"$AAPL Come on and run with the bulls today, guys and gals!",1,$AAPL Come on and run with the bulls today guys and gals !,$AAPL come on and run with the bull today guy and gal !,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.294720089,0.015569857,-0.076603695,0.384615385,0.615384615,0.125,0.125,0,0.166666667,0,5.204100026,7.341123334,7.589613999,7.589613999,0,0
804,$WFC,,0,"[3pm,24pm)",0,1,,-0.584,stocktwits,['$WFC -8.30%'],How those in the ivory tower loved them some $WFC -8.30%  booyah,0,How those in the ivory tower loved them some $WFC -8.30% boyah,how those in the ivori tower love them some $WFC -8.30% boyah,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.6,0,0.083333333,0,0.083333333,0,0,0,-0.424814892,0.091689156,-0.13154799,0.166666667,0.583333333,0.5,0.5,0,0.333333333,0,5.776141481,7.278129512,7.589613999,7.589613999,0,0
805,$AAPL,,0,"[0am,9am)",0,0,,0.322,stocktwits,['nothing investors can do to damage Apple'],$AAPL There is nothing investors can do to damage Apple -- shareholders have nothing to do with the success of companies is another myth,0,$AAPL There is nothing investors can do to damage Apple -- shareholders have nothing to do with the success of companies is another myth,$AAPL there is noth investor can do to damag appl -- sharehold have noth to do with the success of compani is anoth myth,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,0.4,-0.6,0.041666667,0.083333333,0.041666667,0.083333333,0,0,-1.114524946,0.141651097,-0.197979379,0.125,0.791666667,-0.125,0.25,-0.75,0.285714286,0.071428571,5.959654817,7.314340498,7.589613999,7.589613999,0,0
806,$UVXY,1,0.016666667,"[0am,9am)",0,0,,-0.339,stocktwits,['buying my last round of shorts next week'],$VXX $UVXY $TZA will be buying my last round of shorts next week bring the average down its all bought ladders and tripplying down,0,$VXX $UVXY $TZA will be buying my last round of shorts next week bring the average down its all bought ladders and triplying down,$VXX $UVXY $TZA will be buy my last round of short next week bring the averag down it all bought ladder and tripli down,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-0.761608193,0.015569857,-0.197979379,0.083333333,0.75,-0.375,0.125,-0.25,0.083333333,0.25,5.073408494,7.031135351,7.184148891,7.184148891,0,0
807,$AAPL,,0,"[0am,9am)",0,0,Bullish,0.533,stocktwits,['Good time to buy'],$AAPL Good time to buy. Will the run come before earnings or after?,0,$AAPL Good time to buy Will the run come before earnings or after ?,$AAPL good time to buy will the run come befor earn or after ?,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6,0.6,0,0.071428571,0,0.071428571,0,0,0,-0.748460314,0.039236039,-0.201439347,0.142857143,0.857142857,0.875,0.75,0,0.285714286,0,4.475765707,7.190118621,7.520299281,7.589613999,0,0
808,$EWG,,0,"[0am,9am)",0,0,,-0.331,stocktwits,['debt crisis entered a dangerous new phase'],Has the European debt crisis entered a dangerous new phase http://stks.co/1GOg $FXE $EWG $EPV $EUO $BUND $BUNL,0,Has the European debt crisis entered a dangerous new phase _url $FXE $EWG $EPV $EUO $BUND $BUNL,ha the european debt crisi enter a danger new phase _url $FXE $EWG $EPV $EUO $BUND $BUNL,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,0,-0.6,0,0.117647059,0,0.176470588,0,0,-0.508200125,0.053075912,-0.210573663,0.117647059,0.470588235,-0.25,0.375,-0.75,0.25,0.25,5.162746118,6.632807366,6.673323267,6.673323267,0,0
809,$FRO,1,0.016666667,"[9am,3pm)",0,0,,-0.405,stocktwits,['then shorted it down.'],"$FRO Morgan Stanley = tricky bastards. Ran up the price before ER, gave an upgrade, then shorted it down.",0,$FRO Morgan Stanley = tricky bastards Ran up the price before ER gave an upgrade then shorted it down .,$FRO morgan stanley = tricki bastard ran up the price befor ER gave an upgrad then short it down .,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0.05,0,0.1,0,0,-0.812884921,0.112033769,-0.211265656,0.2,0.75,-2.25,0,-0.75,0,0.454545455,5.837045382,7.538930861,7.589613999,7.589613999,1,0
810,$SMH,0,0.05,"[3pm,24pm)",0,0,,0.109,stocktwits,"['Bullish yeah', '$SMH']",@Hashtag_Bullish yeah? Even $EWZ is looking pretty attractive versus this $SPY pig. Or the SOX trading @ 36x reported earning $SMH,0,yeah? Even $EWZ is looking pretty attractive versus this $SPY pig Or the SOX trading @ 36x reported earning $SMH,yeah? even $EWZ is look pretti attract versu thi $SPY pig Or the sox trade @ 36x report earn $SMH,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.2,0.2,0,0.05,0,0.1,0.05,0,0,-1.485433534,0,-0.26302678,0,0.8,1,0.875,-0.125,0.375,0.125,5.537912175,7.147661346,7.184148891,7.184148891,1,0
811,$RGR,,0,"[0am,9am)",0,0,,-0.419,stocktwits,"['Failed breakouts & failed setups', 'Limping on crutches into next week']","Failed breakouts &amp; failed setups.  Limping on crutches into next week with $AAPL, $RGR, $INVN, $MNST, $TSCO, $SBH, $MELI, $HLF.",0,Failed breakouts & failed setups Limping on crutches into next week with $AAPL $RGR $INVN $MNST $TSCO $SBH $MELI HLF .,fail breakout & fail setup limp on crutch into next week with $AAPL $RGR $INVN $MNST $TSCO $SBH $MELI hlf .,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-0.8,0,-0.4,0,0.095238095,0,0.095238095,0,0,-0.425230088,0.024565774,-0.127396028,0.142857143,0.476190476,-0.5,0,-0.375,0,0.285714286,6.020457065,6.802460112,6.896466818,6.896466818,1,0
812,$GILD,,0,"[3pm,24pm)",0,0,,0.307,stocktwits,['so i can add more'],$GILD go down to 99 so i can add more before 100,0,$GILD go down to 99 so i can add more before 100,$GILD go down to 99 so i can add more befor 100,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.419417341,0.007681129,-0.065946993,0.166666667,0.75,-0.375,0,-0.25,0,0.333333333,4.501945683,7.391571947,7.589613999,7.589613999,0,0
813,$BBRY,,0,"[0am,9am)",0,0,,0.427,stocktwits,['hearing rumours of a major joint venture announcement'],$BBRY hearing rumours of a major joint venture announcement.,0.333333333,$BBRY hearing rumors of a major joint venture announcement .,$BBRY hear rumor of a major joint ventur announc .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,-0.405715867,0.048647152,-0.199640163,0.1,0.8,0.75,0.625,0,0.333333333,0,6.168002968,7.474089469,7.589613999,7.589613999,0,0
814,$SPY,,0,"[3pm,24pm)",0,0,,-0.299,stocktwits,"[""Moody's downgrade""]","Moody&#39;s downgrade...is that why expiring FEB 132 SPY puts had 86,000 vol, $SPY was earlier in the top 5 of &quot;selling on strength&quot;? $VXX",0,"Mody's downgrade s that why expiring FEB 132 SPY puts had 86,0 vol $SPY was earlier in the top 5 of seling on strength? $VXX","mody' downgrad s that whi expir feb 132 spi put had 86,0 vol $SPY wa earlier in the top 5 of sele on strength? $VXX",0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0.4,0.4,0,0.04,0,0.04,0.04,0,0,-0.771503702,0.312296727,-0.340530067,0.12,0.64,-0.125,0.25,-0.625,0.3,0.1,5.250087963,7.006570948,7.184148891,7.184148891,2,0
815,$CERN,,0,"[3pm,24pm)",0,0,,0.345,stocktwits,"['weakness could be opportunity', 'Good to sell Nov Put for re-entry']",$CERN weakness could be opportunity. It looks 64.85 is best shot here. Good to sell Nov Put for re-entry,0,$CERN weakness could be opportunity It looks 64.85 is best shot here Good to sell Nov Put for re-entry,$CERN weak could be opportun It look 64.85 is best shot here good to sell nov put for re-entri,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2,0.6,-0.4,0.157894737,0.052631579,0.105263158,0.052631579,0,0,-0.420316933,0.117984915,-0.156321362,0.263157895,0.578947368,1.375,0.5,-0.375,0.416666667,0.083333333,4.904483107,7.229515758,7.56427243,7.589613999,0,0
816,$ECYT,1,0.066666667,"[3pm,24pm)",0,0,Bullish,0.514,stocktwits,['it shoots to the MOON as my favorite pumper'],$ECYT it shoots to the MOON as my favorite pumper would say. U know who u r. We still luv u man. U make us laugh. Here&#39;s hoping ur right!!,0.166666667,$ECYT it shoots to the MOON as my favorite pumper would say you know who you r We still love you man you make us laugh Here's hoping your right !!,$ECYT it shoot to the moon a my favorit pumper would say you know who you r We still love you man you make u laugh here' hope your right !!,2,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1.6,0.6,0,0.129032258,0,0.096774194,0,0,0,-1.348349595,0.212926441,-0.129887205,0.129032258,0.741935484,0.5,0.5,-0.125,0.181818182,0.090909091,5.926141526,7.451181791,7.589613999,7.589613999,1,0
817,$ONTY,,0,"[3pm,24pm)",0,0,,0.226,stocktwits,['shorts breakin flag'],RT @highgrowthfinancial shorts breakin flag in $ONTY holding,0,shorts breaking flag in $ONTY holding,short break flag in $ONTY hold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.166666667,0,0,-0.118123313,0.026503356,-0.084907619,0.166666667,0.666666667,0.125,0.125,0,0.25,0,5.270390588,7.589613999,7.589613999,7.589613999,0,0
818,$DNKN,,0,"[9am,3pm)",0,1,,0.528,stocktwits,['added to $DNKN (longs)'],"Following this morning&#39;s EPS, I blew out $ZMH and added to $DNKN (longs)",0,Following this morning's EPS I blew out $ZMH and added to $DNKN longs ),follow thi morning' ep I blew out $ZMH and ad to $DNKN long ),0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.178049962,0.111895371,-0.102069061,0.285714286,0.5,-0.375,0,-0.375,0,0.25,4.891416381,6.948564054,7.184148891,7.184148891,1,0
819,$USO,,0,"[3pm,24pm)",0,0,,-0.501,stocktwits,['Bears Take a Clear Near Term Advantage'],Crude Oil Bears Take a Clear Near Term Advantage &gt; http://stks.co/1bfD $USO $GLD $GDX $SPY,0,Crude Oil Bears Take a Clear Near Term Advantage > _url $USO $GLD $GDX $SPY,crude oil bear take a clear near term advantag > _url $USO $GLD $GDX $SPY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.6,0.4,0,0.133333333,0,0.133333333,0.066666667,0,0,-0.335686112,0.104283441,-0.113279358,0.2,0.533333333,1,0.625,-0.125,0.285714286,0.142857143,5.502528314,6.84578368,6.896466818,6.896466818,0,0
820,$KNDI,1,0.016666667,"[3pm,24pm)",0,0,,0.257,stocktwits,"['People still coming in', 'his EOD could be explosive shorts get caught']",$KNDI She wants to take it out - she wants it bad apparently. People still coming in. This EOD could be explosive shorts get caught.,0.166666667,$KNDI She wants to take it out - she wants it bad apparently People still coming in This EOD could be explosive shorts get caught .,$KNDI she want to take it out - she want it bad appar peopl still come in thi eod could be explos short get caught .,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6,0,-0.6,0,0.038461538,0,0.076923077,0,0,-1.440315549,0.002975573,-0.177773164,0.076923077,0.846153846,0.125,0.375,-0.625,0.357142857,0.214285714,6.093398013,7.693114647,7.589613999,7.589613999,1,0
821,$WB,1,0.183333333,"[3pm,24pm)",0,0,,-0.638,stocktwits,['< Money-Losing$ OverValued China IPO Junk'],$WB &lt; Money-Losing$ OverValued China IPO Junk &gt; BUY $TWTR instead,0,$WB < Money-Losing$OverValued China IPO Junk > BUY $TWTR instead,$WB < money-losing$overvalu china ipo junk > buy $TWTR instead,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0,0,-0.405646668,0.104283441,-0.201439347,0.1,0.5,0.125,0.5,-0.375,0.2,0.2,6.227219389,7.589613999,7.589613999,7.589613999,2,0
822,$AMZN,,0,"[3pm,24pm)",0,0,,0.488,stocktwits,"[""Grab it while it's cheap""]",$AMZN Grab it while it&#39;s cheap,0,$AMZN Grab it while it is cheap,$AMZN grab it while it is cheap,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.338523286,0.022628192,-0.157013355,0.142857143,0.714285714,-0.125,0.125,-0.25,0.333333333,0.333333333,5.86001259,6.86675588,7.488247722,7.589613999,0,0
823,$SMH,,0,"[3pm,24pm)",0,0,Bearish,-0.504,stocktwits,"['today aside setting up for another drop', 'Overvalued sector']",$SMH today aside setting up for another drop. 33 to 36 target.Overvalued sector ETF,0,$SMH today aside setting up for another drop 33 to 36 target vervalued sector ETF,$SMH today asid set up for anoth drop 33 to 36 target vervalu sector etf,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.2,0,-0.2,0,0.066666667,0,0,0,0,-0.539478237,0.004082762,-0.127396028,0.066666667,0.733333333,0.25,0.125,0,0.25,0,5.338909265,7.406440997,7.589613999,7.589613999,1,0
824,$NBG,1,0.033333333,"[3pm,24pm)",0,0,,0.058,stocktwits,['bail out'],$LC in deal with $NBG to bail out Greece,0,$LC in deal with $NBG to bail out Greece,$LC in deal with $NBG to bail out greec,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.343298042,0.013217078,-0.103176251,0.111111111,0.666666667,0.125,0.125,0,0.25,0,4.740398385,7.136201879,7.184148891,7.184148891,0,0
825,$QCOM,,0,"[3pm,24pm)",0,0,,0.235,stocktwits,['ready to break $QCOM watching at 55.7'],ready to break $QCOM watching at 55.7  http://chart.ly/hlgtpwa,0,ready to break $QCOM watching at 55.7 _url,readi to break $QCOM watch at 55.7 _url,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.125,0.125,0,0,-0.014185869,0.040481628,-0.0543215,0.25,0.375,0.25,0.125,0,0.666666667,0,4.026676341,6.670590029,7.589613999,7.589613999,0,0
826,$HL,1,0.016666667,"[3pm,24pm)",0,0,,0.425,stocktwits,['looking to add a gold miner and possibly lower pe tech name into close'],Okay i&#39;m looking to add a gold miner and possibly lower pe tech name into close/ tmrw. Watching $nem $hl $kgc $csco $ibm $hpq.,0.166666667,Okay I am looking to add a gold miner and possibly lower pe tech name into close/ tmrw Watching $nem $hl $kgc $csco $ibm hpq .,okay I am look to add a gold miner and possibl lower pe tech name into close/ tmrw watch $nem $hl $kgc $csco $ibm hpq .,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.038461538,0,0,0,-0.631098194,0.069406961,-0.135699952,0.192307692,0.5,-0.125,0.125,-0.25,0.083333333,0.083333333,5.467559095,6.778869485,6.882520347,6.896466818,0,0
827,$SFY,,0,"[0am,9am)",0,0,,-0.482,stocktwits,"[""looking weak and possibly ready to 'let go'""]",$SFY looking weak and possibly ready to &#39;let go&#39;.,0,$SFY looking weak and possibly ready to 'let go '.,$SFY look weak and possibl readi to 'let go '.,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,0,-0.4,0,0.1,0.1,0.1,0,0,-0.394228773,0.023320185,-0.230226282,0.2,0.5,-0.375,0,-0.375,0,0.2,4.726426436,7.004707633,7.589613999,7.589613999,0,0
828,$EMC,,0,"[9am,3pm)",0,0,,0.398,stocktwits,['soars pre-market'],&quot;@Zolio: $HP soars pre-market on business split announcement; rumors $EMC looking to shed $VMW stake with $HP buyer.&quot; LOL $HPQ,0,$HP soars pre-market on business split announcement rumors $EMC looking to she would $VMW stake with $HP buyer LOL $HPQ,$HP soar pre-market on busi split announc rumor $EMC look to she would $VMW stake with $HP buyer lol $HPQ,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.6,0.6,0,0.05,0,0,0.1,0,0,-0.897584942,0.080617258,-0.27935783,0.1,0.55,0,0,0,0,0,5.310705818,6.790220848,6.880527993,6.896466818,1,0
829,$MS,,0,"[3pm,24pm)",0,0,,-0.105,stocktwits,"['$BBRY smack down looks legitimate', '$GS $MS', 'are playing ignorant']","@JohnChen #BlackBerry $GS $MS #Faucette &amp; #Simona, JMHO are playing ignorant, so the $BBRY smack down looks legitimate",0.166666667,#BlackBery $GS $MS #Faucete & #Simona JMHO are playing ignorant so the $BBRY smack down looks legitimate,#blackberi $GS $MS #faucet & #simona jmho are play ignor so the $BBRY smack down look legitim,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.4,0,-0.4,0,0.058823529,0,0.117647059,0,0,-0.663898692,0.016123452,-0.297072867,0.058823529,0.529411765,-0.375,0.125,-0.25,0.166666667,0.5,5.710100938,7.589613999,7.589613999,7.589613999,1,3
