,index,cashtag,conversation_parent,conversation_replies,created_at,liked_by_self,official_account,sentiment,sentiment score,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_VM,+num,-num,num%,+num%,-num%,$num,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,num/num/num,only_number,call_+num%,call_-num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,General_Inquirer_pos_ratio,General_Inquirer_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_rf_1-grams,Avg_TFIDF_2-grams,Avg_rf_2-grams,Avg_TFIDF_3-grams,Avg_rf_3-grams,Avg_TFIDF_4-grams,Avg_rf_4-grams,W2V_50_Means,GloVe40_Means
679,686,$XLNX,,0.0,"[9am,3pm)",0.0,0.0,,0.498,stocktwits,['Moved Upper Bollinger Band'],Moved Upper Bollinger Band $RTN $SGMS $SHO $SMH $SWKS $TASR $TEL $TTWO $TXN $WPZ $XLNX http://stks.co/i1M5f,0.0,Moved Upper Bolinger Band $RTN $SGMS $SHO $SMH $SWKS $TASR $TEL $TTWO $TXN $WPZ $XLNX _url,move upper boling band $RTN $SGMS $SHO $SMH $SWKS $TASR $TEL $TTWO $TXN $WPZ $XLNX _url,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06290222129956413,0.015708255484049527,-0.07314372707771088,0.0625,0.125,0.375,0.375,0.0,0.3333333333333333,0.0,5.222680152540837,2.0491035974371,6.203319637925757,2.1972245773362196,6.203319637925756,2.1972245773362196,6.203319637925757,2.1972245773362196,19,34
680,687,$AAPL,,0.0,"[3pm,24pm)",0.0,0.0,,-0.66,stocktwits,['breaks major support'],"#Apple breaks major support, here are some levels to watch - http://stks.co/jRmW $AAPL $QQQ",0.0,#Aple breaks major support here are some levels to watch - _url $AAPL $QQQ,#apl break major support here are some level to watch - _url $AAPL $QQQ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.3999999999999999,0.3999999999999999,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,-0.5417618157912952,0.0,-0.09736350425576079,0.0,0.7857142857142857,0.625,0.625,-0.25,0.42857142857142855,0.14285714285714285,4.5762694330459635,1.3827003852851,7.095425813579953,1.4110880890436919,7.184148890937483,1.3862943611198906,7.184148890937484,1.3862943611198906,23,18
681,688,$AGQ,,0.0,"[3pm,24pm)",0.0,0.0,,0.39799999999999996,stocktwits,['up almost 11% now'],I sure wish I hadn&#39;t been such a scaredy cat yesterday and bought $AGQ - up almost 11% now. =^.^=,0.0,I sure wish I had not been such a scaredy cat yesterday and bought $AGQ - up almost 11% now =^ =,I sure wish I had not been such a scaredi cat yesterday and bought $AGQ - up almost 11% now =^ =,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999996,0.19999999999999996,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,-0.73427444467511,0.0521071206144903,-0.12850321777039664,0.09090909090909091,0.7727272727272727,-0.25,0.25,-0.625,0.2222222222222222,0.1111111111111111,5.561944560485664,1.4559210040492683,7.5051053614557945,1.1207416788567082,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,23,16
682,689,$BBBY,,0.0,"[9am,3pm)",0.0,0.0,Bearish,-0.35200000000000004,stocktwits,"['Bricks and Mortar retailers selling cheaper', '+consumer -retailers']",$BBBY $AMZN $XRT if Bricks and Mortar retailers selling cheaper - what does this do to margins across the board? +consumer -retailers,0.16666666666666666,$BBBY $AMZN $XRT if Bricks and Mortar retailers selling cheaper - what does this do to margins across the board? +consumer -retailers,$BBBY $AMZN $XRT if brick and mortar retail sell cheaper - what doe thi do to margin across the board? +consum -retail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,-1.1105113832952744,0.015569856757317702,-0.17888035430074045,0.045454545454545456,0.5909090909090909,-0.25,0.0,-0.25,0.0,0.125,5.731217946146491,1.4507739314194525,7.167226416087379,1.3862943611198906,7.184148890937483,1.3862943611198906,7.1841488909374815,1.3862943611198906,6,6
683,690,$AMRN,,0.0,"[9am,3pm)",0.0,0.0,,0.315,stocktwits,['mkt should stableize a little'],$AMRN as soon as europe closes the mkt should stableize a little,0.0,$AMRN as soon as europe closes the mkt should stableize a little,$AMRN a soon a europ close the mkt should stableiz a littl,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5339422877309536,0.0,-0.12739602795654292,0.0,0.8333333333333334,-0.625,0.0,-0.375,0.0,0.6,6.163412420689607,1.6787052550197836,7.544562320366962,1.1305769633849743,7.589613999045648,1.0986122886681098,7.589613999045647,1.0986122886681098,23,16
684,691,$ES_F,,0.0,"[0am,9am)",0.0,0.0,,0.22,stocktwits,"['Santa Rally', 'blow off top']",$ES_F What good is a Santa Rally without an improbable blow off top as the finishing touch... $SPY,0.0,$ES_F What good is a Santa Rally without an improbable blow off top as the finishing touch $SPY,$ES_F what good is a santa ralli without an improb blow off top a the finish touch $SPY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,0.6000000000000001,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,-0.554286900560516,0.05875025949761259,-0.10165386478444405,0.16666666666666666,0.7222222222222222,0.375,0.75,-0.625,0.3,0.2,5.294320098343134,1.5424462652798023,7.16360017147664,1.402233186213763,7.184148890937482,1.3862943611198906,7.184148890937482,1.3862943611198906,6,16
685,692,$IBD20,,0.0,"[0am,9am)",0.0,1.0,,0.371,stocktwits,['closed Friday with the RS line in new highs'],Indexes &amp; industry groups I track that closed Friday with the RS line in new highs. $SOX $NDX $IBD50 $IBD20 $PNQI $FPX,0.3333333333333333,Indexes & industry groups I track that closed Friday with the RS line in new highs $SOX $NDX $IBD50 $IBD20 $PNQI $FPX,index & industri group I track that close friday with the RS line in new high $SOX $NDX $IBD50 $IBD20 $PNQI $FPX,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18573109127396115,0.09528752335478496,-0.09916268770327319,0.3181818181818182,0.3181818181818182,0.5,0.375,0.0,0.2,0.0,5.163126134496446,1.8388711757808114,6.719344888255392,1.701278102316595,6.896466818485703,1.6094379124341003,6.896466818485703,1.6094379124341003,40,5
686,693,$BWLD,1.0,0.016666666666666666,"[3pm,24pm)",0.0,0.0,Bearish,-0.532,stocktwits,['bearish engulfing candle'],$BWLD bearish engulfing candle,0.16666666666666666,$BWLD bearish engulfing candle,$BWLD bearish engulf candl,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.22939588955781587,0.22939588955781587,0.0,0.25,0.0,-0.5,0.0,-0.5,0.0,0.5,6.59103657452765,1.3647815207407001,7.589613999045648,1.0986122886681098,7.589613999045648,1.0986122886681098,,,16,11
687,694,$MSFT,1.0,0.08333333333333333,"[3pm,24pm)",0.0,0.0,,-0.528,stocktwits,['Tomorrow party time for the Bears!!'],$SPY Tomorrow party time for the Bears!! $GOOG and $MSFT -5.5%,0.5,$SPY Tomorrow party time for the Bears!! $GOOG and $MSFT 5 %,$SPY tomorrow parti time for the bears!! $GOOG and $MSFT 5 %,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20517611237976685,0.06124143657878345,-0.1628261019998617,0.25,0.5,0.0,0.0,0.0,0.0,0.0,4.52672349435175,1.3293171291898578,6.830771634904135,1.436311793194947,7.184148890937483,1.3862943611198906,7.184148890937483,1.3862943611198906,47,39
688,695,$NQ,,0.0,"[3pm,24pm)",0.0,0.0,Bullish,0.376,stocktwits,['the selling days appear exhausted'],"$NQ glorious stuff...the selling days appear exhausted, back to BTFD, old school stuff....after 7 is 7.20, then 8, then 9, 10, etc.....",0.16666666666666666,$NQ glorious stuf he selling days appear exhausted back to BTFD old school stuf after 7 is 7.20 then 8 then 9 10 etc etc .....,$NQ gloriou stuf he sell day appear exhaust back to btfd old school stuf after 7 is 7.20 then 8 then 9 10 etc etc .,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.1102230246251565e-16,0.3999999999999999,-0.4,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,-0.5273683482111973,0.2274583073835721,-0.17888035430074045,0.15384615384615385,0.7307692307692307,0.25,0.375,-0.375,0.2727272727272727,0.09090909090909091,7.232080735596187,1.6062916044633162,7.520016056351461,1.1350937192238966,7.589613999045647,1.09861228866811,7.589613999045648,1.0986122886681098,23,6
689,696,$TWTR,,0.0,"[3pm,24pm)",0.0,0.0,Bullish,0.37,stocktwits,['shorts start quietly covering'],"$TWTR one good announcement, then shorts start quietly covering, people buy, and it&#39;s off to quick large gain. Don&#39;t listen to neg bs..",0.0,$TWTR one good announcement then shorts start quietly covering people buy and it is off to quick large gain do not listen to neg bs ..,$TWTR one good announc then short start quietli cover peopl buy and it is off to quick larg gain do not listen to neg b,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.6000000000000001,0.0,0.08,0.0,0.08,0.04,0.0,0.0,-1.2826101999861619,0.06788457546190552,-0.2014393467580099,0.2,0.72,-0.625,0.75,-0.625,0.1875,0.1875,5.377245945526565,1.422451068288282,7.211947280813136,1.1738744461907409,7.53967707683346,1.1301189786935621,7.589613999045646,1.09861228866811,6,6
690,697,$AAPL,1.0,0.016666666666666666,"[9am,3pm)",0.0,0.0,,0.5529999999999999,stocktwits,['AUG 645 calls +550%'],$AAPL AUG 645 calls +550% .67c: http://stks.co/i9T3,0.0,$AAPL AUG 645 calls +50% .67c: _url,$AAPL aug 645 call +50% .67c: _url,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23195626600235308,0.024565773994879248,-0.12739602795654292,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,4.906285449221479,1.4489971452455952,7.589613999045648,1.0986122886681098,7.589613999045648,1.0986122886681098,,,8,21
691,698,$VXX,,0.0,"[3pm,24pm)",0.0,0.0,,-0.223,stocktwits,"['the parties over', 'volatility is back']",$spy $vxx $aapl the parties over loaded on $uvxy volatility is back,0.0,$spy $vxx $aapl the parties over loaded on $uvxy volatility is back,$spy $vxx $aapl the parti over load on $uvxy volatil is back,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,-0.36737942010933566,0.030516919244342855,-0.072174935990589,0.08333333333333333,0.6666666666666666,0.125,0.125,0.0,0.2,0.0,4.694367742623167,1.4446163736400803,6.896466818485704,1.6094379124341,6.896466818485703,1.6094379124341003,6.896466818485703,1.6094379124341003,23,9
692,699,$AKS,1.0,0.1,"[3pm,24pm)",0.0,0.0,,0.608,stocktwits,['huge buy in all these names'],"$AKS Well here you go..at least you know what sector will be white hot next week..huge buy in all these names..$AKS,$NUE,$STLD,$X..nice work",0.16666666666666666,$AKS Well here you go at least you know what sector will be white hot next wek huge buy in all these names $AKS NUE STLD X nice work,$AKS well here you go at least you know what sector will be white hot next wek huge buy in all these name $AKS nue stld X nice work,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.8,0.6000000000000001,0.0,0.06896551724137931,0.0,0.13793103448275862,0.0,0.0,0.0,-1.04947754480659,0.11078818074873698,-0.2014393467580099,0.2413793103448276,0.5862068965517241,1.5,0.875,-0.25,0.25,0.125,5.3457035732181915,1.5776964602546426,7.011494506931221,1.4362483238868597,7.172162137918659,1.3862943611198906,7.184148890937482,1.3862943611198906,6,6
693,700,$DDD,,0.0,"[9am,3pm)",0.0,0.0,,-0.5489999999999999,stocktwits,['Sinks to 35'],$DDD Sinks to 35,0.0,$DDD Sinks to 35,$DDD sink to 35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19825617604318058,0.0,-0.12739602795654292,0.0,0.75,0.0,0.0,0.0,0.0,0.0,5.05673670238698,1.2085420267246196,7.589613999045648,1.0986122886681098,,,,,31,21
694,702,$MA,,0.0,"[3pm,24pm)",0.0,0.0,Bullish,0.005,stocktwits,['continues to consolidate'],$MA http://stks.co/1CYN continues to consolidate / base here,0.0,$MA _url continues to consolidate / base here,$MA _url continu to consolid / base here,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4093142343090447,0.0,-0.16753165870873998,0.0,0.625,0.0,0.0,0.0,0.0,0.0,4.763514982827575,1.4960460867853003,7.244169809427551,1.2136851176488221,7.386881444991566,1.0986122886681098,7.589613999045649,1.0986122886681098,8,22
695,703,$FXI,,0.0,"[3pm,24pm)",0.0,1.0,,-0.325,stocktwits,['Stares Into the Abyss'],NEW POST: &quot;China Stares Into the Abyss&quot; http://stks.co/Rar $EEM $FXI,0.0,NEW POST: China Stares Into the Abyss _url $EEM $FXI,new post: china stare into the abyss _url $EEM $FXI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.08165524877171082,0.1766659746730328,-0.07023735381634488,0.2,0.4,0.375,0.375,0.0,0.25,0.0,4.951220843917961,1.3697028438008403,7.0029329872998405,1.3862943611198906,7.184148890937483,1.3862943611198906,7.184148890937483,1.3862943611198906,35,3
696,704,$AMZN,,0.0,"[0am,9am)",0.0,0.0,,0.22699999999999998,stocktwits,['2 retailers whose stocks I own'],"$AAPL &amp; $AMZN~I shopped at just 2 stores on Black Friday: the 2 retailers whose stocks I own, of course! Luv 2 shop online in jammers =^.^=",0.0,$AAPL & $AMZN~I shopped at just 2 stores on Black Friday: the 2 retailers whose stocks I own of course! Luv 2 shop online in jammers =^ jammers =^.^=,$AAPL & $AMZN~I shop at just 2 store on black friday: the 2 retail whose stock I own of course! luv 2 shop onlin in jammer =^ jammer =^ =,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7889419417341376,0.0521071206144903,-0.16711646252854484,0.13333333333333333,0.6333333333333333,-0.375,0.0,-0.375,0.0,0.1,5.8410239483916655,1.642871810663815,7.088351051792759,1.4097831559950706,7.155769689617149,1.3862943611198906,7.184148890937483,1.3862943611198906,35,4
697,705,$MWW,,0.0,"[9am,3pm)",0.0,0.0,,0.348,stocktwits,['Covered my small $MWW short'],Covered my small $MWW short @ 7.99 for a .16 loss. Flat on the day. All cash now.,0.0,Covered my small $MWW short @ 7.99 for a .16 loss Flat on the day All cash now .,cover my small $MWW short @ 7.99 for a .16 loss flat on the day all cash now .,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.6,0.0,-0.6,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,-0.331049754342261,0.07342052453117431,-0.11341775655663977,0.21052631578947367,0.631578947368421,-0.625,0.0,-0.375,0.0,0.2857142857142857,4.5982235741868696,1.4488838820644099,7.139767107252503,1.1660754163684726,7.58961399904565,1.0986122886681096,7.589613999045649,1.0986122886681096,6,16
698,706,$ABC,1.0,0.016666666666666666,"[3pm,24pm)",0.0,0.0,,0.44799999999999995,stocktwits,['Found some good bull setups this week'],Found some good bull setups this week: $REGN $XRS $SNCR $TJX $NTES $ABC $ECHO $AMAG $HAWK $PANW $TAM $AGN --&gt; Let&#39;s see if mkt helps out,0.16666666666666666,Found some good bull setups this week: $REGN $XRS $SNCR $TJX $NTES $ABC $ECHO $AMAG $HAWK $PANW $TAM $AGN --> let us see if mkt helps out,found some good bull setup thi week: $REGN $XRS $SNCR $TJX $NTES $ABC $ECHO $AMAG $HAWK $PANW $TAM $AGN --> let u see if mkt help out,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1.0,0.6000000000000001,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,-0.5105529029132939,0.046294374091758295,-0.12739602795654292,0.1111111111111111,0.3333333333333333,0.75,0.75,0.0,0.14285714285714285,0.0,4.9861764264369794,1.675958429116002,6.329633196504612,2.0095213164842165,6.435587018411433,1.9836183287909477,6.4769880122114225,1.9570377651073565,27,36
699,707,$VPRT,,0.0,"[9am,3pm)",0.0,0.0,,0.501,stocktwits,"['raises Q2, FY12 guidance']","$VPRT Vistaprint raises Q2, FY12 guidance to reflect completion of Albumprinter",0.0,$VPRT Vistaprint raises Q2 FY12 guidance to reflect completion of Albumprinter,$VPRT vistaprint rais Q2 fy12 guidanc to reflect complet of albumprint,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,-0.3746453532627503,0.0,-0.11936890180610349,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,6.317020261203418,1.203830243249544,7.589613999045647,1.0986122886681098,7.589613999045647,1.0986122886681098,7.589613999045648,1.0986122886681098,35,12
700,708,$QCOR,,0.0,"[3pm,24pm)",0.0,0.0,,0.44799999999999995,stocktwits,['massive recent recovery toward new highs should give the real shareholders encouragement on questcor'],$QCOR reviewing NFLX and GMCR&#39;s massive recent recovery toward new highs should give the real shareholders encouragement on questcor.,0.0,$QCOR reviewing NFLX and GMCR's massive recent recovery toward new highs should give the real shareholders encouragement on questcor .,$QCOR review nflx and gmcr' massiv recent recoveri toward new high should give the real sharehold encourag on questcor .,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3999999999999999,0.3999999999999999,0.0,0.05,0.0,0.1,0.0,0.0,0.0,-0.2305030793716708,0.09528752335478496,-0.12407445851498178,0.35,0.4,0.375,0.375,-0.125,0.25,0.125,6.026876038719174,1.3353591183449358,7.441041725851044,1.1750406994993017,7.589613999045648,1.0986122886681098,7.589613999045651,1.0986122886681096,6,4
701,709,$AAPL,0.0,0.05,"[0am,9am)",0.0,0.0,,-0.207,stocktwits,['Wilful infringement does not go into calculations of patent damages $AAPL'],@Rolltidetrader Wilful infringement does not go into calculations of patent damages $AAPL,0.0,Wilful infringement does not go into calculations of patent damages $AAPL,wil infring doe not go into calcul of patent damag $AAPL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,0.0,-0.6,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,-0.49705902705695193,0.20434572001937568,-0.19797937858971704,0.09090909090909091,0.7272727272727273,-0.75,0.0,-0.625,0.0,0.25,5.810185482534683,1.2437046896589696,7.263925804332713,1.1394705975709227,7.538930860532128,1.0986122886681098,7.589613999045647,1.0986122886681098,6,12
702,710,$BBRY,0.0,0.06666666666666667,"[3pm,24pm)",0.0,0.0,,0.245,stocktwits,"[""If that's what you want then buy some""]",@UpperLimit If that&#39;s what you want then buy some! LoL $BBRY $BB.CA,0.16666666666666666,If that is what you want then buy some! LoL $BBRY $BB A,If that is what you want then buy some! lol $BBRY $BB A,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.8,0.6000000000000001,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,-0.8867206421700925,0.0,-0.2014393467580099,0.0,0.7692307692307693,0.375,0.25,0.0,0.5,0.0,4.503860605254212,1.502839542480635,6.941393106788855,1.424175093005512,7.184148890937483,1.3862943611198906,7.184148890937484,1.3862943611198906,23,38
703,712,$SINA,,0.0,"[9am,3pm)",0.0,0.0,,-0.47700000000000004,stocktwits,['this is going to end in the red'],RT @alans $SINA this is going to end in the red&gt;&lt; I highly doubt it..,0.0,$SINA this is going to end in the red>< I highly doubt it ..,$SINA thi is go to end in the red>< I highli doubt it,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.19999999999999996,0.0,-0.19999999999999996,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,-0.4230157082554845,0.02304338800083028,-0.069268562729223,0.07692307692307693,0.7692307692307693,0.75,0.625,0.0,0.4,0.0,4.399044738888934,1.3597047786543368,6.832103622373604,1.1226790994364702,7.487803917726298,1.1305769633849743,7.589613999045648,1.0986122886681098,23,38
704,713,$AAPL,,0.0,"[3pm,24pm)",0.0,0.0,Bullish,-0.304,stocktwits,['near a 3% drop thats a lot'],$AAPL near a 3% drop thats a lot... now the best i can do is HOLD ER lol,0.0,$AAPL near a 3% drop that is a lot now the best i can do is HOLD ER lol,$AAPL near a 3% drop that is a lot now the best i can do is hold ER lol,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0000000000000002,0.6000000000000001,-0.19999999999999996,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,-0.8844370631790195,0.11798491453878612,-0.13943671718220196,0.10526315789473684,0.8947368421052632,1.125,0.75,0.0,0.4,0.0,5.091106618773979,1.4265185114790304,7.264648605362799,1.1104700332702064,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,6,6
705,714,$GERN,,0.0,"[9am,3pm)",0.0,0.0,,0.44799999999999995,stocktwits,['on watch for everyone on Tuesday night for a serious breakout'],So happy I had $GERN on watch for everyone on Tuesday night for a serious breakout...already got 5 emails from people who got in...booyah,0.0,So happy I had $GERN on watch for everyone on Tuesday night for a serious breakout lready got 5 emails from people who got in oyah,So happi I had $GERN on watch for everyon on tuesday night for a seriou breakout lreadi got 5 email from peopl who got in oyah,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6000000000000001,0.6000000000000001,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,-0.6479136391945206,0.13971351463566517,-0.17777316448688674,0.15384615384615385,0.7307692307692307,1.5,0.875,0.0,0.4166666666666667,0.0,6.326930204120151,1.589302182727124,7.413361524087908,1.1366364646784801,7.543799462451939,1.1129963922906991,7.589613999045646,1.09861228866811,23,16
706,715,$CRZO,,0.0,"[3pm,24pm)",0.0,1.0,,-0.42,stocktwits,"['With Oil Prices Down further, Oil Stocks Looking Less Cheap']","With Oil Prices Down further, Oil Stocks Looking Less Cheap http://stks.co/a1RKF $AREX $CPE $CRZO $OIL $GST $NBL $OAS $OXY",0.0,With Oil Prices Down further Oil Stocks Looking Less Cheap _url $AREX $CPE $CRZO $OIL $GST $NBL $OAS $OXY,with oil price down further oil stock look less cheap _url $AREX $CPE $CRZO $OIL $GST $NBL $OAS $OXY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,-0.37533734689640863,0.038405646668050686,-0.1570133554771297,0.21052631578947367,0.3157894736842105,-0.25,0.125,-0.25,0.25,0.375,5.2514692728616925,1.6175204875742701,6.8741524633542825,1.6094379124341003,6.8964668184857025,1.6094379124341003,6.8964668184857025,1.6094379124341003,9,21
707,716,$JDST,,0.0,"[3pm,24pm)",0.0,0.0,,-0.516,stocktwits,['Stochastic Overbought'],End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB  www.dailystockplays.com,0.0,End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB _url,end Of day scan: stochast overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030101723064147712,0.07342052453117431,-0.0220745969137085,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,4.297301998693763,1.7371341977049963,5.400186982911624,2.067583278371178,5.481971836453977,2.1956766629173847,5.554535114005652,2.387816739736694,43,34
708,717,$GOOG,,0.0,"[9am,3pm)",0.0,0.0,,0.261,stocktwits,['betting that $GOOG buys Twitter'],@event_trader Also I betting that $GOOG buys Twitter. You heard it here first.,0.0,Also I betting that $GOOG buys Twitter You heard it here first .,also I bet that $GOOG buy twitter you heard it here first .,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9029132931977032,0.020137014739464387,-0.20199294166493675,0.07692307692307693,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,5.629642070872389,1.4997362626254873,7.544562320366964,1.1305769633849743,7.589613999045648,1.0986122886681098,7.589613999045647,1.0986122886681098,23,38
